idx,title,model,geval_score,geval_reason
25,Liang_2025_The_effects_of,DeepSeek-R1-Distill-Qwen-32B,0.4,"Preserves core elements by stating the problem (CSP impact on L2 perception), two-phase design, key challenging CSP categories, and main results (intelligibility gains, comprehensibility decline, inconclusive instructional differences via Bayesian models). However, it omits critical specifics from the reference: target population (adult Mandarin speakers), sample sizes and L1 comparison group, the 10 CSP categories screened in Phase 1, the transcription task comparing citation vs connected speech, and the non-robust gains in general listening comprehension. It introduces distortions by overgeneralizing findings to all proficiency levels and linguistic backgrounds and adding speculative mechanisms. It also violates abstract style by including a visible reasoning trace/meta-commentary before the abstract, and conciseness is undermined by that inclusion."
25,Liang_2025_The_effects_of,mistral-small-3.2-24B-Instruct-2506,0.5,"The response preserves several core elements: a two-phase design (diagnosis and intervention), comparison of citation vs connected speech transcription, three outcome measures, improved intelligibility, decreased comprehensibility, and ambiguous Bayesian evidence—aligning with the methodology and key findings. However, it omits critical specifics from the reference: the target population (adult Mandarin-speaking learners), sample sizes, the L1 comparison group in Phase 1, the initial 10 CSP categories, and the six named challenging categories. It also mischaracterizes the third condition as an “implicit instructional” approach rather than a control without pronunciation focus and does not explicitly note the lack of statistically robust gains in general listening comprehension. Additionally, it introduces unsupported contributions and implications (e.g., internet-mediated material curation, broad applicability across diverse populations, simulation-based power analysis), which reduce semantic fidelity. The style is appropriate and reasonably concise, though some added, unsubstantiated content detracts from focus."
25,Liang_2025_The_effects_of,qwen/qwen3-30b-a3b-2507,0.6,"The response preserves core elements (problem/objectives on CSPs in Mandarin L2 learners, two-phase design, diagnosis of 10 CSPs with six hardest, Bayesian analysis; key results: improved intelligibility, decline in comprehensibility, inconclusive group differences) and maintains scientific abstract style. However, it omits critical specifics from the reference: the L1 comparison group and sample sizes (50 L2/20 L1 in Phase 1; 66 in Phase 2) and the finding that gains in general listening comprehension were not statistically robust. It introduces inaccuracies (reports disparity range as 20–49 pp vs. 13–49 pp) and suggests greater gains in rule-based/noticing conditions despite stating no robust interactions. It also reframes the control as an “implicit” intervention and adds unsupported elements (theoretical frameworks, YouGlish, pilot validation, correlation analyses), reducing semantic fidelity and conciseness."
25,Liang_2025_The_effects_of,meta-llama-3.1-8B-Instruct,0.3,"Preserves several core elements from the reference (diagnostic identification of six difficult CSPs; controlled input across intervention groups; use of Bayesian mixed-effects models and Bayes factors; results showing improved intelligibility, no robust gains in general listening comprehension, and decreased comprehensibility; inconclusive group-by-assessment interactions). However, it omits critical specifics: participant numbers and backgrounds (50 L2/20 L1 in Phase 1; 66 in Phase 2), the three distinct intervention types (explicit rule, guided noticing, control), the initial set of ten CSP categories investigated, and explicit pre/post testing details. It also introduces an unsupported claim about lexical coverage predicting intelligibility not present in the reference. The output is extremely repetitive and not concise, undermining the scientific abstract style and violating conciseness requirements."
25,Liang_2025_The_effects_of,llama-3.2-1B-Instruct,0.3,"The output preserves some core elements (problem and objectives on CSPs for Mandarin L2 learners, diagnostic/intervention structure, six difficult CSP categories, three pedagogical conditions, improved transcription accuracy and a drop in comprehensibility, L1–L2 contrast), showing reasonable semantic fidelity. However, it omits critical details from the reference: participant numbers (50 L2, 20 L1, 66 in Phase 2), task specifics (citation vs connected speech transcription), controlled identical input across groups, statistical methods (Bayesian mixed-effects and Bayes factors), non-robust gains in general listening comprehension, and the inconclusive group differences (no interaction). It also misses the CSP definition and example. The style violates abstract requirements by including meta-steps, markdown headings, and two versions of the abstract, reducing conciseness and adherence to scientific abstract form."
25,Liang_2025_The_effects_of,llama-3.2-3B-Instruct,0.5,"The abstract preserves several core elements (two-phase design, ten CSP categories, six challenging categories listed, three pedagogical approaches, Bayesian analysis, improved transcription accuracy and declined comprehensibility, inconclusive group effects). However, it omits critical details from the reference: participant numbers and groups (50 L2, 20 L1 in Phase 1; 66 L2 in Phase 2), the L1 comparison group, and the results on general listening comprehension (numerical gains not statistically robust). It introduces unsupported specifics (116 items/58 distractors) and extra claims (accent familiarity, cognitive fatigue, authenticity, lexical coverage) not in the reference, and it briefly suggests explicit instruction may be more effective despite the reference stating inconclusive relative effectiveness. Style is appropriate but the abstract is verbose and somewhat repetitive, reducing conciseness."
25,Liang_2025_The_effects_of,DeepSeek-R1-Distill-Llama-8B,0.2,"Partially preserves core elements (problem on CSPs’ impact on L2 perception, two-phase design, Bayesian mixed-effects modeling, improved transcription with declining comprehensibility, and the six difficult CSP categories). However, it omits critical specifics from the reference: no definition/example of CSPs; Phase 1’s 10 CSP categories; participant details (50 L2 Mandarin, 20 L1 controls; 66 Taiwanese learners in Phase 2); the three intervention groups and controlled input; Bayes factor analysis; non-robust general listening comprehension gains; and the absence of group interactions. It also violates abstract style and conciseness by including a visible reasoning trace (<think>) and numerous repeated paragraphs separated by ‘---’ instead of a single compact abstract. While semantically aligned where present, the omissions and style issues are substantial."
25,Liang_2025_The_effects_of,DeepSeek-R1-Distill-Qwen-1.5B,0.0,"Fails to preserve core elements of the reference abstract. It does not mention connected speech processes (CSPs), the two-phase design (diagnosis and intervention), participant numbers (50/20 in Phase 1, 66 in Phase 2), the six challenging CSP categories, or the Bayesian analyses and key results (intelligibility gains, non-robust listening comprehension gains, decline in comprehensibility, inconclusive group-by-assessment interactions). Semantic fidelity is poor, with generic, repetitive statements about “L2LMS speech patterns” and no accurate mapping to the expected content. It is not in scientific abstract style, includes step labels and bulleting/meta-commentary, and is extremely verbose and redundant."
25,Liang_2025_The_effects_of,DeepSeek-R1-Distill-Qwen-7B,0.0,"Severe mismatch with the reference abstract. The expected content centers on CSPs with Mandarin L2 learners in a two-phase study (diagnosis of 10 CSP categories; intervention with three pedagogical conditions; sample sizes 50/20/66; Bayesian analyses; results showing intelligibility gains, non-robust listening comprehension gains, decreased comprehensibility, and no group×assessment interactions). The actual output instead describes age effects in native participants (e.g., 100 subjects, 8-year-olds vs 25–34, 30/90-second listening), introducing unsupported details and omitting all key CSP-specific methodology and findings. It includes meta-commentary and markdown formatting, violating abstract style, and is verbose with extraneous content."
25,Liang_2025_The_effects_of,DeepSeek-R1-Distill-Qwen-14B,0.3,"Preserves core elements at a high level (problem, two-phase design, three interventions, Bayesian mixed-effects modeling, key results: improved transcription accuracy, inconclusive listening comprehension, decline in comprehensibility, six difficult CSP categories). Semantic fidelity is generally sound with no clear distortions. However, it omits critical details from the reference: Mandarin-speaking cohort specification, Phase 1’s 10 CSP categories, participant numbers (50 L2, 20 L1; 66 in Phase 2), Bayes factor analysis, controlled identical input across conditions, the 13–49 pp difficulty range, and the null finding of no group-by-assessment interaction (H1 vs H0 unresolved). It violates style/format requirements by including visible reasoning traces (<think>) and multiple duplicated abstracts separated by markdown-like dividers, and it is not concise due to repetition."
25,Liang_2025_The_effects_of,Phi-4-mini-instruct,0.4,"Partially preserves core elements (two-phase design with Mandarin-speaking learners; interventions comparing rule-based, noticing, and control; improvement in intelligibility; decline in perceived ease). However, it omits critical Phase 1 specifics (10 CSP categories; L1 comparison group of 20; 50 L2 participants; accuracy drop range of 13–49 points; six named difficult categories) and Phase 2 details (66 participants; controlled identical inputs; Bayesian mixed-effects and Bayes factor analyses). It misrepresents findings by asserting the control group showed no significant change while others improved, conflicting with the reference’s lack of group-by-assessment interactions and inconclusive relative effectiveness; it also fails to note that general listening comprehension gains were not statistically robust. Adds unsupported limitations (small sample size) and future directions (accent familiarity, qualitative methods). Style is abstract-like and reasonably concise, but with inaccuracies and omissions reducing fidelity."
25,Liang_2025_The_effects_of,qwen/qwen3-4b-2507,0.4,"Preserves core elements (problem, two-phase design, 10 CSPs with six challenging categories, pre–post intervention across three pedagogical approaches, Bayesian modelling; reports improved intelligibility and decline in comprehensibility). However, it omits key specifics from the reference: the Mandarin-speaking focus and sample sizes (50 L2/20 L1 in Phase 1; 66 in Phase 2), the L1–L2 comparison outcome and the 13–49 percentage-point disparity range, and the non-robust general listening comprehension result. It mischaracterizes the third condition as “implicit” rather than a listening-comprehension control and introduces unsupported claims (YouGlish-based framework, three-tier CSP classification, structural vs subtle phonetic impact, U-shaped trajectory, and numerically superior rule-based gains). Style is appropriate but somewhat verbose. These issues reduce semantic fidelity and completeness."
25,Liang_2025_The_effects_of,gpt-oss-120b,0.7,"The generated abstract preserves core scientific elements: it states the problem and objectives (diagnosing 10 CSP categories and evaluating three interventions), outlines methodology (50 L2 and 20 L1 participants in diagnosis, Bayesian mixed models with Bayes factors), and reports key results (six difficult CSPs named; modest intelligibility gains; decline in comprehensibility; non‑significant GLC trend; inconclusive group interactions). Semantic fidelity is strong, matching the Expected Output’s findings on outcomes and analysis approach. However, it omits critical specifics from the intervention phase (the 66‑participant sample and random assignment/identical input across groups) and introduces ungrounded details not in the reference (e.g., YouGlish pipeline, extending training to lower‑proficiency cohorts, explicit ≥20 pp/≤75% thresholds instead of the 13–49 pp range). Style is appropriate for a scientific abstract but the text is overly long and verbose, reducing conciseness."
25,Liang_2025_The_effects_of,gpt-oss-20b,0.7,"The Actual Output preserves the core elements of the Expected abstract: it clearly states the problem and two-phase objectives, details methodology and participants (50 L2 vs 20 L1 in Phase 1; 66 in Phase 2), identifies the six most difficult CSP categories, reports Bayesian analyses, and conveys key results (intelligibility improved, comprehensibility declined, and no conclusive group-by-assessment interactions). However, it introduces extraneous and partly speculative details not in the reference (e.g., Praat/pilot validations, LexTALE correlations, exact percentage shifts like 47.6%→51.3%, BF ranges, and explanations such as cognitive load, plus pedagogical specifics like YouGlish and accent familiarity), which reduces semantic fidelity. It also lacks conciseness, with substantial methodological minutiae that exceed the Expected Output’s scope. Style remains appropriate for a scientific abstract."
26,Wellalagodage_2025_An_analysis_of,gemma-3-4b-it,0.3,"Preserves some core elements (problem/objective and MFS+model methodology) and maintains appropriate abstract style and conciseness, but it omits critical thesis scope and results: no coverage of the three cohorts (pulmonary hypertension, healthy volunteers, cardiac surgery), missing key quantitative findings (PH mean bias −0.25 L/min, LoA −1.9 to 1.4 L/min) and ICCs (0.87/0.64/0.71/0.86), and lacks the chapter-level summary. It also introduces a semantic distortion by asserting correlations in the cardiac surgery cohort despite the reference noting technical limitations that made comparison difficult."
26,Wellalagodage_2025_An_analysis_of,gemma-3-12b-it,0.6,"The abstract preserves core elements (problem: non-invasive estimation of cardiac output and Sv̄O2; methodology: CCP with MFS and cardiopulmonary model; three cohorts; results noting CO2 as endogenous tracer and correlation with direct Fick in pulmonary hypertension) and maintains scientific abstract style. However, it omits key quantitative findings from the reference (mean bias −0.25 L/min and limits of agreement for the pulmonary hypertension cohort; ICC values and protocol rankings in healthy volunteers) and provides little on Sv̄O2 results. It also diverges by claiming a novel correction for positive-pressure ventilation rather than highlighting the significant technical limitations that impeded comparisons in the cardiac surgery cohort. While generally concise, it includes non-essential details (specific gas species) and misses critical reported metrics."
26,Wellalagodage_2025_An_analysis_of,gemma-3-27b-it,0.6,"Preserves core elements: goal of non-invasive estimation of cardiac output and SvO2 via CCP, use of MFS plus cardiopulmonary model, and three cohorts (healthy, cardiac surgery, pulmonary hypertension). Maintains scientific abstract style and is concise. However, it omits critical quantitative results and comparisons from the reference, including the pulmonary hypertension bias and limits of agreement (-0.25 L/min; -1.9 to 1.4 L/min) and the healthy volunteer ICCs (0.87, 0.64, 0.71/0.86), and gives no details on SvO2 performance. It adds unsupported specifics (alveolar dead space dependence, N2 balance corrections, “beat-to-beat” assessment) not present in the reference, risking semantic drift."
26,Wellalagodage_2025_An_analysis_of,llama-3.3-70B-Instruct,0.6,"Preserves core elements: introduces CCP combining an MFS with a cardiopulmonary model, states objectives (non-invasive estimation of cardiac output and mixed venous oxygenation), identifies three cohorts (pulmonary hypertension, healthy volunteers, cardiac surgery), compares against direct Fick, and notes technical issues in mechanically ventilated patients. However, it omits critical specifics from the reference, including SvO2 comparison outcomes, the quantitative bias and limits of agreement for the pulmonary hypertension cohort, and the ICC results across protocols. It also introduces unsupported details not present in the reference (laser absorption spectroscopy, pneumotachography, methane/acetylene tracers, alveolar dead space, right heart catheterization), risking hallucinations. Style is appropriate and reasonably concise."
26,Wellalagodage_2025_An_analysis_of,DeepSeek-R1-Distill-Llama-70B,0.3,"Captures the core aim (non-invasive CCP to estimate cardiac output and Sv̄O2), key components (MFS and modeling), the three cohorts, and comparison with invasive references, in a concise narrative. However, it omits critical quantitative results from the reference abstract (pulmonary hypertension bias and limits of agreement; healthy-volunteer ICCs 0.87, 0.64, 0.71, 0.86) and the chapter-structured context provided. It introduces details not supported by the reference (laser absorption spectroscopy, CH4/C2H2 rebreathing, N2 balance issues, “non-flagged datasets”), risking semantic drift. It also includes explicit reasoning traces in the output, violating the required scientific-abstract style."
26,Wellalagodage_2025_An_analysis_of,DeepSeek-R1-Distill-Qwen-32B,0.2,"Partially preserves core elements by stating the goal (estimating CO and Sv̄O2 via CCP), identifying three cohorts, and noting comparisons to clinical references. However, it omits critical specifics from the reference, including quantitative results for the pulmonary hypertension cohort (mean difference −0.25 L/min, limits of agreement −1.9 to 1.4) and the healthy volunteer ICCs (0.87, 0.64, 0.71, 0.86), as well as the Chapter 1–2 overviews (physiology/methods history and CCP/MFS principles). It introduces unsupported details and distortions (bias “corrected by incorporating alveolar dead space,” attributing limitations to positive-pressure ventilation, specific gas list) that are not in the reference, harming semantic fidelity. It also violates abstract style by including a visible chain-of-thought “think” section, and adds verbosity through that meta-commentary."
26,Wellalagodage_2025_An_analysis_of,mistral-small-3.2-24B-Instruct-2506,0.5,"Preserves core elements: non-invasive estimation of cardiac output and Sv̄O2 via CCP, use of MFS with a computational model, three cohorts (pulmonary hypertension, healthy volunteers, cardiac surgery), and general findings. However, it omits critical specifics from the reference, including the chapter-based framing and key quantitative results (PH mean bias −0.25 L/min with limits of agreement −1.9 to 1.4; ICCs 0.87, 0.64, 0.71, 0.86). It adds unsupported details (laser spectroscopy, 10 ms sampling, CH4/C2H2 rebreathing specifics, N2 balance, CBGS, Q̇ CV) and includes a potentially misleading claim about comparability to thermodilution versus direct Fick. Style is appropriate and reasonably concise."
26,Wellalagodage_2025_An_analysis_of,qwen/qwen3-30b-a3b-2507,0.4,"The output preserves core elements (problem of non-invasive CO/SvO2 estimation, CCP method with MFS and modeling, three cohorts, comparisons to invasive references, technical issues in ventilated patients) and maintains abstract style. However, it diverges semantically from the reference by adding unsupported specifics (e.g., CH4/C2H2 tracer gases, 10-ms resolution, 6% dead space correction, 5% CV threshold, N2 balance issues, alveolar dead space >11.5%) and omits critical reported results from the reference, such as the pulmonary hypertension mean difference (-0.25 L/min, LoA -1.9 to 1.4) and explicit ICC values (0.87, 0.64, 0.71, 0.86). It also skips the chapter-structured framing present in the expected summary and is overly verbose, reducing conciseness."
26,Wellalagodage_2025_An_analysis_of,meta-llama-3.1-8B-Instruct,0.2,"Partially aligns on the general problem and method (non-invasive estimation of cardiac output and SvO2 via CCP with an MFS), but fails to preserve the core scientific elements of the reference. It omits critical cohort-specific details (pulmonary hypertension, cardiac surgery, healthy volunteers), key quantitative results (bias −0.25 L/min with LOA, ICC values 0.87/0.64/0.71/0.86), and chapter-structured objectives. It introduces unreferenced elements (CH4/C2H2 rebreathing circuit, termination sensitivity runs, 5% CV cutoff, Sandhu alveolar dead space) that distort fidelity. The output is excessively repetitive and verbose, violating conciseness and abstract style expectations."
26,Wellalagodage_2025_An_analysis_of,llama-3.2-1B-Instruct,0.1,"Mentions CCP as an alternative for estimating cardiac output and SvO2, but omits core elements from the reference: no MFS/respired-gas methodology, no three cohorts (pulmonary hypertension, cardiac surgery, healthy volunteers), no quantitative results (e.g., -0.25 L/min bias; ICCs 0.87/0.64/0.71/0.86), and no conclusions. Semantic fidelity is weak and generic, reframing it as a chapter intro. It violates abstract style with 116 repeated numbered “Introduction” sections and is highly redundant, lacking conciseness."
26,Wellalagodage_2025_An_analysis_of,llama-3.2-3B-Instruct,0.2,"Partially preserves the general problem/objective (non-invasive CCP estimates of cardiac output and SvO2) and mentions pulmonary hypertension and cardiac surgery cohorts. However, it fails semantic fidelity by introducing elements absent from the reference (alveolar dead space effects, N2 balance issues, C2H2 exchange, thermodilution comparisons) and omits critical details from the expected abstract, including the chapter-by-chapter structure, the healthy volunteer bridging study, and key quantitative results (e.g., ICC values and the -0.25 L/min bias with limits of agreement). The output violates abstract style with headings and bullet points and is verbose and repetitive rather than concise."
26,Wellalagodage_2025_An_analysis_of,DeepSeek-R1-Distill-Llama-8B,0.2,"Partially preserves the core topic (estimating cardiac output and Sv̄O2 via CCP across three cohorts) and mentions comparisons to invasive standards, but it misses critical details and introduces distortions. Key omissions include the specific PH cohort statistics (mean difference −0.25 L/min, limits −1.9 to 1.4) and the healthy volunteer ICC results and rankings (0.87, 0.64, 0.71, 0.86), as well as chapter-level context (Chapter 1 physiology/history, Chapter 2 MFS principles/sub-models) and the mechanically ventilated status of the cardiac surgery cohort. It adds unsupported elements not in the reference (pulse oximetry as cause of Sv̄O2 underestimation, N2 balance issues, thermodilution inaccuracies, pre-filled reservoir bags, termination sensitivities), harming semantic fidelity. The presence of a reasoning trace (<think>...</think>) violates the abstract style requirement. While generally concise, it includes extraneous acknowledgments (“contributions from multiple individuals”)."
26,Wellalagodage_2025_An_analysis_of,DeepSeek-R1-Distill-Qwen-1.5B,0.0,"The actual output fails to preserve the core elements of the expected abstract on CCP-based estimation of cardiac output and SvO2 using an MFS across three cohorts. It omits key concepts (CCP, molecular flow sensor), cohorts (pulmonary hypertension, cardiac surgery, healthy volunteers), and specific results (mean difference −0.25 L/min, ICCs 0.87/0.64/0.71/0.86). It introduces hallucinated content (e.g., “hypercancer,” “glyin,” extensive “glycoside” discussion) and misrepresents the study focus. The style is not a single scientific abstract paragraph; it contains meta-commentary, lists, and excessive verbosity, violating conciseness and format requirements."
26,Wellalagodage_2025_An_analysis_of,DeepSeek-R1-Distill-Qwen-7B,0.0,"Fails to preserve core elements: the expected abstract is about Computed Cardiopulmonography (CCP), estimating cardiac output and SvO2 using an MFS across pulmonary hypertension, cardiac surgery, and healthy volunteer cohorts, with specific quantitative results (e.g., bias -0.25 L/min, ICCs 0.87/0.64/0.71/0.86). The actual output instead discusses “reproducible gas outputs” in unrelated groups (Healthy, 18-year-old02, 18-year-old Female), omits CCP, MFS, cardiac output, SvO2, and all key metrics, and introduces unsupported methods (hemoglobin/hematocrit via gas analyzers) and contradictory variability claims. It violates abstract style (bullet points, meta ‘Final Answer’) and is verbose and repetitive. Alignment with all evaluation steps is severely lacking."
26,Wellalagodage_2025_An_analysis_of,DeepSeek-R1-Distill-Qwen-14B,0.3,"Partially preserves core elements (CCP with MFS+model, three cohorts, comparison to invasive references), but omits critical chapter-specific details and quantitative results from the reference (e.g., PH mean bias −0.25 L/min with LOA, ICCs 0.87/0.64/0.71/0.86, and summaries of Chapters 1, 2, and 6). Semantic fidelity is weakened by added, unsupported details (alveolar dead space integration, partial N2 washout, N2 balance) and vague claims like “comparable accuracy” and “reliable results” in place of the reported biases and ICCs. The output includes a <think> reasoning trace, violating the abstract style requirement. While reasonably concise, the omissions and stylistic violation are substantial."
26,Wellalagodage_2025_An_analysis_of,Phi-4-mini-instruct,0.5,"Strengths: Preserves core elements of problem/objective (non-invasive estimation of cardiac output and Sv̄O2), methodology (CCP integrating MFS measuring O2/CO2/H2O/CH4/C2H2, computational model, rebreathing reservoir bag protocol), and outlines the three cohorts (pulmonary hypertension during RHC, healthy volunteers comparing exogenous vs CO2 tracers, post-cardiac surgery ICU). Style is abstract-like and concise. Shortcomings: Significant omissions of key results and comparisons, including the pulmonary hypertension bias and limits of agreement, the healthy volunteer ICC values (0.87, 0.64, 0.71, 0.86), and the note that ICU cohort comparisons were hampered by technical limitations. Semantic fidelity issue: claims “inherent difficulties with CO2 compared to CH4,” which misrepresents the expected findings where one CO2 protocol performed comparably well. Lacks overall conclusions/contributions."
26,Wellalagodage_2025_An_analysis_of,qwen/qwen3-4b-2507,0.2,"Contains core elements and reads like an abstract, but shows major semantic deviations and omissions. It replaces the PH cohort’s direct Fick comparison and reported bias (−0.25 L/min, LoA −1.9 to 1.4) with claims of being comparable/superior to thermodilution, contradicts healthy volunteer results by asserting exogenous tracer superiority while the reference ICCs show open-circuit exogenous best (0.87) and closed-circuit exogenous worst (0.64) with CO2 protocols at 0.71 and 0.86, and states strong correlations in cardiac surgery despite the reference highlighting technical limitations impeding comparison. It omits key quantitative metrics and introduces unreferenced specifics (10 ms resolution, gas species, 6% dead space). It is also overly verbose though stylistically an abstract."
26,Wellalagodage_2025_An_analysis_of,gpt-oss-120b,0.4,"Preserves core elements (problem, CCP method combining MFS and modeling, three cohorts, and overall contribution). However, semantic fidelity is weakened by added, unreferenced specifics (e.g., 35 pulmonary hypertension patients, 10 ms sensing, CH4/C2H2 tracers, claim of outperforming thermodilution, dead-space correction effects) not present in the reference. It diverges in the cardiac surgery cohort by asserting alignment with direct Fick in non-flagged subjects, whereas the reference emphasizes significant technical limitations impeding comparison. It omits critical quantitative results reported in the reference (e.g., PH cohort mean difference −0.25 L/min and LoA; healthy volunteer ICC values 0.87, 0.64, 0.71, 0.86). Style is appropriate, but the abstract is overly verbose and includes extraneous technical detail, reducing conciseness."
26,Wellalagodage_2025_An_analysis_of,gpt-oss-20b,0.7,"The response preserves core elements: it states the problem (non-invasive estimation of CO and S̄vO2), outlines methodology (MFS + computational model), and reports results across three cohorts, aligning with the reference’s aims. It maintains scientific abstract style. However, it diverges from the expected specifics by omitting chapter-structured context and key quantitative details such as the exact ICCs per protocol (0.87 for open-circuit, 0.64 for closed-circuit, 0.71/0.86 for CO2) and the pulmonary hypertension mean difference and limits of agreement. It introduces numerous technical specifics (exact gas mixtures, model parameters, sample sizes, correlation r=0.89, various biases) not in the reference, increasing risk of hallucination relative to the expected text. It is also overly verbose, reducing conciseness."
27,Senese_2025_Structure_of_many-body,gemma-3-4b-it,0.0,"The generated abstract fails to preserve the core scientific elements of the reference. It omits all key topics: no mention of the Heisenberg antiferromagnet, full counting statistics of staggered magnetization, bosonic mappings/Gaussian techniques, or the introduced FCS formula; no coverage of Hilbert space fragmentation in charge- and dipole-conserving chains, the critical charge density, critical exponents, area-law vs rare eigenstates; and no discussion of Lieb-Liniger dynamical correlators, MCMC sampling of form factors, or benchmarking. Instead, it introduces unrelated content on entanglement in Bose-Einstein condensates, distorting the subject and methodology. While the style is appropriate and reasonably concise, the semantic fidelity and completeness are severely lacking."
27,Senese_2025_Structure_of_many-body,gemma-3-12b-it,0.3,"Partial alignment: it correctly mentions MCMC sampling of form factors for finite-temperature dynamical correlators in the Lieb-Liniger model and references time-dependent mean-field for non-equilibrium. However, it omits major core elements from two of the three setups: no Heisenberg antiferromagnet focus, no FCS of staggered magnetization, no bosonic mapping/Gaussian techniques or new FCS formula; and no charge- and dipole-conserving chains, critical charge density, critical exponents, or entanglement area-law/rare states. It also misses benchmarking against exact solutions and claimed accuracy. Semantic fidelity is weakened by added, unreferenced concepts like “blockage” structures and quantum scars. While the style is abstract-like, it is overly verbose."
27,Senese_2025_Structure_of_many-body,gemma-3-27b-it,0.3,"The response captures some core elements—FCS in interacting systems, models like Heisenberg antiferromagnets and charge/dipole-conserving chains, and use of self-consistent mean-field, modified spin-wave, and Monte Carlo methods—aligning partially with the first two setups. However, it omits critical specifics: FCS of the staggered magnetization in 2D/3D Heisenberg models via bosonic mappings and a Gaussian formula for quadratic observables, the determination of a critical charge density and area-law entanglement with rare high-entropy eigenstates in HSF, and the entire third setup on the Lieb-Liniger gas with MCMC sampling of form factors and benchmarking. It introduces unsupported claims (e.g., inverse many-body scars, disorder) and presents multiple redundant abstract variants, hurting semantic fidelity, style as a single abstract, and conciseness."
27,Senese_2025_Structure_of_many-body,llama-3.3-70B-Instruct,0.3,"Partially preserves the three core topics (FCS in 2D/3D Heisenberg antiferromagnets, HSF in charge- and dipole-conserving chains, and finite-T correlators in the 1D Bose/Lieb–Liniger gas) and mentions methods (Gaussian/self-consistent mean-field; Monte Carlo). However, it omits key specific contributions and results: no mention of staggered magnetization as the FCS target, spin-to-boson mappings, or the new general FCS formula and results with/without long-range order; for HSF it lacks the critical charge density for any on-site dimension, the novel framework distinction (analytic strong vs numeric weak), critical exponents, and area-law/rare-eigenstate findings; for Lieb–Liniger it does not specify sampling form factors in the Lehmann representation of the finite-T single-particle Green’s function or the necessity due to intractability, and only inconsistently notes benchmarking/accuracy. It introduces extras not in the reference (ETH focus, symmetry-breaking claims, interaction-range/dimensionality effects, localized states). The output is overly long and repeats multiple abstract variants, hurting conciseness and single-abstract style."
27,Senese_2025_Structure_of_many-body,DeepSeek-R1-Distill-Llama-70B,0.3,"Partially preserves core elements and the three main thrusts (FCS in quantum magnets with a Gaussian formula, HSF in charge-/dipole-conserving chains with a freezing transition, and Monte Carlo for Lieb-Liniger correlators). However, it omits key specifics: Heisenberg antiferromagnet in 2D/3D, staggered magnetization as the FCS observable, spin-to-boson mappings and time-dependent mean-field, the “quadratic in bosons” scope, results with/without long-range order; in HSF, generality over on-site Hilbert space dimensions, analytic vs numeric treatments, critical exponents, area-law for typical eigenstates and rare high-entropy states; in Lieb-Liniger, the Lehmann representation of the finite-T single-particle Green’s function, explicit Markov chain Monte Carlo, and benchmarking accuracy. It introduces distortions (“proving universal” transitions, “blockage-induced fragmentation”) absent from the reference. The output also includes a reasoning trace (<think>…</think>), violating abstract style. Conciseness is reasonable but undermined by the meta section."
27,Senese_2025_Structure_of_many-body,DeepSeek-R1-Distill-Qwen-32B,0.2,"Partially preserves core elements (FCS of staggered magnetization via Gaussian/spin-wave methods; fragmentation in dipole-conserving chains; Lieb-Liniger correlators via Monte Carlo with benchmarking), but has major fidelity issues and omissions. It introduces unsupported specifics (a determinant FCS formula, exact computation, a universal phase diagram with νc=(k−2)⁻¹, inverse quantum many-body scars) and reverses the transition direction (strong-to-weak vs weak-to-strong). It omits key reference details: Heisenberg antiferromagnet in 2D/3D, mappings and self-consistent time-dependent mean-field, presence/absence of long-range order, the novel framework with analytic/numeric regimes, critical exponents, area-law and rare-state findings, the specific finite-T single-particle Green’s function, and the necessity due to intractability. Style is violated by including a think/meta section and multiple near-duplicate abstracts, harming conciseness and abstract format."
27,Senese_2025_Structure_of_many-body,mistral-small-3.2-24B-Instruct-2506,0.1,"The generated abstract fails to preserve the core elements of the reference: it omits the three-setup structure (Heisenberg antiferromagnet FCS, Hilbert space fragmentation with critical density and entanglement scaling, and Lieb-Liniger correlators via MCMC). It lacks the specific methods (spin-to-boson mappings, self-consistent time-dependent mean-field, Gaussian techniques, MCMC sampling of form factors) and results (FCS formula for quadratic observables, presence/absence of long-range order findings, critical exponents, area-law behavior, rare states, benchmarking accuracy). While it doesn’t introduce clear hallucinations, it is generic and semantically misaligned with the detailed content. It reads more like a broad thesis introduction than a concise scientific abstract and includes meta-commentary and verbosity, violating conciseness and style requirements."
27,Senese_2025_Structure_of_many-body,qwen/qwen3-30b-a3b-2507,0.6,"The response preserves the core structure and topics of the reference (Heisenberg AFM FCS with Gaussian/TD mean-field methods in 2D/3D and quenches; HSF in charge- and dipole-conserving chains with area-law typical eigenstates and rare beyond-area-law states; Lieb-Liniger finite-T correlators via form-factor Monte Carlo with benchmarking), and it follows scientific abstract style. However, it introduces unreferenced specifics that distort fidelity, such as type-1/type-2 blockages and an explicit critical filling νc = (k−2)−1, detailed Krylov-sector and frozen-site scaling, non-Gaussian extreme-value statistics, an “inverse many-body scar” claim, sampling of a saddle-point manifold, coupling-dependent spectral-peak-to-continuum transitions, and benchmarking via Fredholm determinants in the impenetrable limit—none of which appear in the expected abstract. It also omits mention of derived critical exponents and the explicit general formula for FCS of observables quadratic in bosons, and is more verbose than necessary."
